,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
406,lighter_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
407,lighter_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
408,lighter_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
409,lighter_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.lighter.sh,14,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
410,lighter_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
411,lighter_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
412,lighter_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
413,lighter_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
414,lighter_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
415,lighter_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.lighter.sh,12,226,27050,16509,6,2909,0,0,46700,389,4641513,22990,21,5087,0,0,0,4670000,Lighter,32,100,0.016638863937721887,0.0710372534696859,-0.2009495701270371,0.9939832976445396,T1,0.0,
416,lighter_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
417,coral_t1_wgsim_rl__cov_32.1_26.corrected.fastq.gz,run.coral.sh,26,15875,27327,1769,5,1376,348,4,46700,21195,4644313,2189,15,2243,454,4,1,4670414,Coral,32,100,0.9063889839206295,0.8871170266197891,0.7910537119397879,0.9989497716797209,T1,1.0705689045981791e-06,0.25
419,lighter_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
420,coral_t1_wgsim_rl__cov_32.1_28.corrected.fastq.gz,run.coral.sh,28,15983,27312,1637,9,1392,367,6,46700,21340,4644208,2038,20,2340,482,4,2,4670434,Coral,32,100,0.9128240225853367,0.8832050326959688,0.7921122422790657,0.9989542723242733,T1,1.2846771841760316e-06,0.5
421,lighter_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
422,lighter_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
423,lighter_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
424,lighter_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
425,lighter_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
427,lighter_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
428,lighter_t1_wgsim_rl__cov_16.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
429,lighter_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
430,lighter_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
431,lighter_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.lighter.sh,16,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
432,lighter_t1_wgsim_rl__cov_16.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
433,lighter_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
434,lighter_t1_wgsim_rl__cov_1.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Lighter,1,100,0.0,,0.0,0.9949612419700214,T1,0.0,
436,lighter_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
437,lighter_t1_wgsim_rl__cov_2.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Lighter,2,100,0.0,,0.0,0.9950053533190578,T1,0.0,
438,lighter_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
439,musket_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.musket.sh,12,66,21126,13953,6,11530,19,10,46700,2562,4583452,20654,315,62988,45,13,0,4670029,Musket,1,100,0.11035492763611303,0.039057855019437454,-2.604712267401792,0.9820097476910743,T1,2.7837086236509454e-06,0.0
441,lighter_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
442,lighter_t1_wgsim_rl__cov_4.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Lighter,4,100,0.0,,0.0,0.9950359743040685,T1,0.0,
443,musket_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.musket.sh,12,70,20192,13041,9,13373,15,8,46700,2584,4573299,20383,358,73354,33,11,0,4670022,Musket,2,100,0.11250925240562547,0.03401297863658501,-3.0828144729394347,0.9798418508520945,T1,2.3554492891039914e-06,0.0
444,lighter_t1_wgsim_rl__cov_16.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
445,musket_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.musket.sh,14,72,22461,14874,6,9268,19,8,46700,2437,4596711,20833,261,49735,37,9,0,4670023,Musket,1,100,0.10472711645896003,0.046677775862399205,-2.034164159862484,0.9848234152165846,T1,1.927185369322592e-06,0.0
448,musket_t1_wgsim_rl__cov_2.1_14.corrected.fastq.gz,run.musket.sh,14,72,22243,14449,8,9914,14,9,46700,2422,4594177,20635,268,52480,23,13,0,4670018,Musket,2,100,0.10504402133842217,0.04409649522075557,-2.1720518714490176,0.9842786473199889,T1,2.7837151805410602e-06,0.0
449,musket_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.musket.sh,12,118,16408,10790,9,19353,22,5,46700,2897,4531494,19771,514,115295,53,6,0,4670030,Musket,4,100,0.12780130580554086,0.024499978857456976,-4.960781718722428,0.9709554328344786,T1,1.2847883204176418e-06,0.0
450,musket_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.musket.sh,18,48,24372,16119,7,6142,12,4,46700,1818,4615470,21547,166,30982,28,6,0,4670017,Musket,1,100,0.0778086882088594,0.0553795540392348,-1.2493901134175047,0.9887090346780322,T1,1.284791896903159e-06,0.0
452,musket_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.musket.sh,16,57,23698,15662,7,7268,8,5,46700,2080,4608198,21249,202,38261,13,7,0,4670010,Musket,1,100,0.089159415319988,0.051543837042176736,-1.5514595567748297,0.9872094492303014,T1,1.4989261264965172e-06,0.0
453,musket_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.musket.sh,16,60,23623,15419,4,7584,10,5,46700,2077,4606850,21051,197,39812,19,8,0,4670014,Musket,2,100,0.08980456589415427,0.04956094301803952,-1.6323936354202697,0.9869193111626646,T1,1.7130569629983978e-06,0.0
454,lighter_t1_wgsim_rl__cov_8.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
455,lighter_t1_wgsim_rl__cov_16.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
456,musket_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.musket.sh,16,91,22711,14757,4,9127,10,4,46700,2461,4600414,20489,232,46394,16,4,0,4670010,Musket,4,100,0.10723311546840959,0.05035706247058583,-1.9149891067538127,0.9856242277853795,T1,8.565292151408669e-07,0.0
457,musket_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.musket.sh,19,37,24925,16458,5,5263,12,8,46700,1524,4619968,21858,149,26486,20,10,0,4670015,Musket,1,100,0.06517834231460097,0.054370317516946126,-1.0684287058421007,0.9896096693479571,T1,2.1413207452224456e-06,0.0
458,lighter_t1_wgsim_rl__cov_8.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Lighter,8,100,0.0,,0.0,0.9950449678800857,T1,0.0,
461,musket_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.musket.sh,18,53,24129,15769,4,6734,11,6,46700,1882,4612996,21276,167,33663,24,9,0,4670017,Musket,2,100,0.08126781241903445,0.05291124293626472,-1.373391484584161,0.9881929765994428,T1,1.9271878453547385e-06,0.0
463,lighter_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.lighter.sh,18,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
464,musket_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.musket.sh,20,31,25156,16633,6,4864,10,6,46700,1374,4623012,22024,133,23446,15,7,0,4670011,Musket,1,100,0.058722967775023505,0.05532514596335816,-0.9439695700487221,0.9902302157318259,T1,1.4989258055280813e-06,0.0
465,musket_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.musket.sh,14,96,20722,13462,2,12394,24,5,46700,2674,4581940,20206,302,64850,51,6,0,4670029,Musket,4,100,0.11687062937062936,0.03957084720680725,-2.7197115384615387,0.9817099636854504,T1,1.2847885955312055e-06,0.0
466,lighter_t1_wgsim_rl__cov_32.1_20.corrected.fastq.gz,run.lighter.sh,20,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
468,musket_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.musket.sh,19,55,24286,15879,5,6466,9,4,46700,1805,4615032,21366,154,31631,18,7,0,4670013,Musket,2,100,0.07789909801044409,0.05395468404376158,-1.2879892969660351,0.9886133079286932,T1,1.4989251635916217e-06,0.0
469,lighter_t1_wgsim_rl__cov_16.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
470,musket_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.musket.sh,18,80,23678,15406,5,7522,9,4,46700,2133,4609272,20865,184,37536,15,5,0,4670010,Musket,4,100,0.09274719540829637,0.05374962201390989,-1.54004696060527,0.9874507763366673,T1,1.0706615189260837e-06,0.0
471,musket_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.musket.sh,12,122,14402,9334,13,22794,35,10,46700,3064,4502242,19406,670,144568,90,10,0,4670050,Musket,8,100,0.13635959056519803,0.020741663394755014,-6.30146862483311,0.9647232899005364,T1,2.1413046969518527e-06,0.0
472,lighter_t1_wgsim_rl__cov_16.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
473,lighter_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.lighter.sh,19,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
474,musket_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.musket.sh,19,65,24173,15754,4,6694,10,3,46700,1877,4613731,21135,170,33076,19,3,0,4670011,Musket,4,100,0.08156613940552755,0.053671508635479814,-1.3565965583173996,0.9883505627716936,T1,6.423967737977491e-07,0.0
475,musket_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.musket.sh,20,67,24317,15802,2,6504,8,5,46700,1858,4615244,21165,165,31559,12,6,0,4670009,Musket,4,100,0.08070190678886331,0.05558048401088875,-1.29057898623116,0.9886708997777092,T1,1.2847940978272205e-06,0.0
477,musket_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.musket.sh,12,276,26968,15882,63,3506,5,0,46700,768,4638211,22427,174,8402,36,0,0,4670018,Musket,16,100,0.03311058417762449,0.08342385400825549,-0.33067471437809876,0.9933535588085528,T1,0.0,
478,musket_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.musket.sh,20,47,24613,16127,5,5898,10,3,46700,1637,4618254,21534,154,28406,25,6,0,4670016,Musket,2,100,0.07064865564714513,0.05444326193960357,-1.1563592421561435,0.9892666320629309,T1,1.2847921720182544e-06,0.0
479,musket_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.musket.sh,16,126,22308,14334,5,9913,14,7,46700,2627,4598080,20269,244,48765,22,8,0,4670015,Musket,8,100,0.11473619846261356,0.051095032481425294,-2.016072676450035,0.9851589341790122,T1,1.7130565961779566e-06,0.0
480,musket_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.musket.sh,14,130,19490,12525,6,14525,24,9,46700,2820,4569841,19960,360,76994,41,9,0,4670025,Musket,8,100,0.1237928007023705,0.03531400663702962,-3.2579016681299384,0.9791512893399928,T1,1.9271845439799573e-06,0.0
482,musket_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.musket.sh,19,99,23533,15287,3,7769,9,4,46700,2292,4610163,20647,185,36704,14,4,0,4670009,Musket,8,100,0.09991717162910327,0.05875416559856447,-1.5007628928898382,0.987675826748942,T1,8.565293985514803e-07,0.0
483,musket_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.musket.sh,14,1247,24334,12312,109,8685,13,3,46700,3251,4616564,19678,440,30042,43,7,0,4670025,Musket,16,100,0.14178551179728727,0.09752219822414207,-1.170308343146234,0.9892484515607518,T1,1.4989213119844112e-06,0.0
485,lighter_t1_wgsim_rl__cov_16.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
489,lighter_t1_wgsim_rl__cov_32.1_23.corrected.fastq.gz,run.lighter.sh,23,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
490,musket_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.musket.sh,18,108,23214,15058,2,8308,10,4,46700,2422,4606860,20541,177,39989,18,4,0,4670011,Musket,8,100,0.10547402342899447,0.05708359848217021,-1.6367634890911467,0.9869959621080122,T1,8.565290317303321e-07,0.0
493,musket_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.musket.sh,18,148,22866,14889,8,8774,15,6,46700,2620,4604370,20518,231,42246,24,6,0,4670015,Musket,16,100,0.11323364162848994,0.05836489195811985,-1.7136312559426052,0.9865043260032356,T1,1.2847924471334674e-06,0.0
494,lighter_t1_wgsim_rl__cov_16.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28278,18422,0,0,0,0,46700,0,4646631,23369,0,0,0,0,0,4670000,Lighter,16,100,0.0,,0.0,0.9949959314775161,T1,0.0,
496,lighter_t1_wgsim_rl__cov_32.1_28.corrected.fastq.gz,run.lighter.sh,28,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
507,lighter_t1_wgsim_rl__cov_32.1_26.corrected.fastq.gz,run.lighter.sh,26,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
509,musket_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.musket.sh,19,153,23106,15021,8,8398,14,8,46700,2516,4607032,20656,197,39582,24,10,0,4670017,Musket,16,100,0.10857931986880719,0.0597312568254119,-1.6006387018815813,0.9870516531310272,T1,2.1413198281719317e-06,0.0
510,musket_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.musket.sh,16,6583,21493,5581,88,12935,20,5,46700,12416,4588374,10363,590,58223,61,7,0,4670034,Musket,16,100,0.5450634356205277,0.1756152758132956,-2.013609025857149,0.9851726989567956,T1,1.4989184232919932e-06,0.0
511,lighter_t1_wgsim_rl__cov_32.1_22.corrected.fastq.gz,run.lighter.sh,22,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
513,lighter_t1_wgsim_rl__cov_32.1_21.corrected.fastq.gz,run.lighter.sh,21,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
517,lighter_t1_wgsim_rl__cov_32.1_24.corrected.fastq.gz,run.lighter.sh,24,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
518,musket_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.musket.sh,18,14316,27896,3143,37,1308,0,0,46700,19332,4643855,4007,61,2745,0,0,0,4670000,Musket,32,100,0.8283131239556107,0.8756624541377904,0.7106988302840739,0.998541113490364,T1,0.0,
521,lighter_t1_wgsim_rl__cov_32.1_30.corrected.fastq.gz,run.lighter.sh,30,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
522,lighter_t1_wgsim_rl__cov_32.1_32.corrected.fastq.gz,run.lighter.sh,32,0,28336,18364,0,0,0,0,46700,0,4646600,23400,0,0,0,0,0,4670000,Lighter,32,100,0.0,,0.0,0.9949892933618844,T1,0.0,
523,musket_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.musket.sh,12,279,28057,16588,60,1713,3,0,46700,662,4643548,22642,96,3048,8,0,0,4670004,Musket,32,100,0.02840714040508067,0.17805271651425497,-0.10272914521112256,0.9944766642598165,T1,0.0,
524,musket_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.musket.sh,19,15037,27985,2576,33,1068,1,0,46700,20118,4644546,3229,53,2052,4,0,0,4670002,Musket,32,100,0.8616952927570994,0.9072787949851177,0.7736325866278323,0.9988569598042999,T1,0.0,
547,musket_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.musket.sh,14,1500,27361,13772,102,3963,2,0,46700,3142,4637742,20052,206,8853,10,0,0,4670005,Musket,32,100,0.13546606881089937,0.26172428154935445,-0.24665861860826074,0.9937642465050894,T1,0.0,
548,musket_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.musket.sh,16,9472,27739,7120,55,2311,3,0,46700,13844,4640943,9432,124,5654,6,0,0,4670003,Musket,32,100,0.5947757346623131,0.7098031173092699,0.3516068052930057,0.99674175798174,T1,0.0,
976,musket_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.musket.sh,20,88,23971,15604,1,7027,9,3,46700,2120,4613506,20848,172,33345,15,3,0,4670009,Musket,8,100,0.09230233368164403,0.05975197294250282,-1.3601532567049808,0.9883548404296437,T1,6.423970489136102e-07,0.0
977,musket_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.musket.sh,20,115,23528,15330,5,7706,16,7,46700,2340,4610155,20849,180,36460,25,7,0,4670016,Musket,16,100,0.10090991418344905,0.06027044430135222,-1.4724653930743026,0.9876829115788897,T1,1.4989242006879634e-06,0.0
978,musket_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.musket.sh,21,48,24940,16527,7,5168,10,4,46700,1503,4621719,21901,127,24739,17,5,0,4670011,Musket,1,100,0.06421979148863442,0.05723751856506341,-0.993548111433943,0.9899809657835924,T1,1.0706612896629151e-06,0.0
979,musket_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.musket.sh,21,60,24713,16156,6,5759,6,3,46700,1623,4619510,21557,145,27157,11,6,0,4670009,Musket,2,100,0.07001725625539258,0.056371782848806916,-1.1020276100086281,0.9895340672790994,T1,1.2847940978272205e-06,0.0
980,musket_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.musket.sh,22,46,25221,16761,5,4657,10,4,46700,1354,4624504,22063,114,21950,25,5,0,4670015,Musket,1,100,0.057821240978776105,0.058039350165030645,-0.8805995644190119,0.9905445699853213,T1,1.0706603726112228e-06,0.0
981,musket_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.musket.sh,23,33,25779,17104,6,3762,16,9,46700,988,4629671,22454,89,16777,30,12,0,4670021,Musket,1,100,0.04214657452435799,0.05552121382410789,-0.6748144356283594,0.9915713441117289,T1,2.569581592887912e-06,0.0
982,musket_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.musket.sh,22,41,25048,16449,2,5149,11,5,46700,1399,4623080,21799,127,23579,24,9,0,4670017,Musket,2,100,0.06030692301060436,0.05595552355811535,-0.9571514785757392,0.9902488577664706,T1,1.9271878453547385e-06,0.0
983,musket_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.musket.sh,21,57,24679,16096,4,5856,8,3,46700,1685,4618872,21363,134,27938,13,3,0,4670008,Musket,4,100,0.07310829573064909,0.05685652584694291,-1.13962165914613,0.9894109389105972,T1,6.423971864716292e-07,0.0
984,musket_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.musket.sh,24,35,26003,17283,7,3357,15,8,46700,838,4632271,22619,74,14179,26,12,0,4670019,Musket,1,100,0.0357249435136633,0.05570697334308316,-0.5698512171206889,0.992096391899048,T1,2.5695826933466437e-06,0.0
985,musket_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.musket.sh,21,84,24193,15744,2,6667,10,5,46700,2006,4615869,20973,161,30980,16,6,0,4670011,Musket,8,100,0.08729709734975412,0.06078419489727895,-1.2615866660864268,0.9888360006004269,T1,1.2847935475954982e-06,0.0
986,musket_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.musket.sh,23,37,25534,16824,3,4297,5,3,46700,1124,4627028,22080,93,19668,10,4,0,4670007,Musket,2,100,0.048439924151008444,0.054033266032112295,-0.7996035166350629,0.9910374866675788,T1,8.565297653729427e-07,0.0
987,musket_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.musket.sh,24,39,25549,16840,2,4264,6,4,46700,1154,4627827,22081,90,18839,11,7,0,4670009,Musket,2,100,0.04966645147406929,0.05768846230753849,-0.7616096406283623,0.9912145779590574,T1,1.4989264474650906e-06,0.0
988,musket_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.musket.sh,22,56,24889,16261,1,5487,6,3,46700,1564,4621067,21500,118,25744,11,3,0,4670007,Musket,4,100,0.06781130766562608,0.05724953329184816,-1.04886403052376,0.9898552614589229,T1,6.42397324029707e-07,0.0
989,musket_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.musket.sh,23,52,25252,16548,2,4841,5,1,46700,1335,4624820,21741,106,21993,9,1,0,4670005,Musket,4,100,0.0578523140925637,0.057205296310579766,-0.8956058242329693,0.9906102884258154,T1,2.141325330486798e-07,0.0
